,Train_r2,Train_PearsonR,Train_SpearmanR,Train_R2,Train_RMSE,Train_MAE
145,0.8904386757617667,0.9436305822522748,0.9326541912598946,0.8903590813289454,0.5359798407177202,0.3715751373611078
146,0.8906860639607936,0.9437616563310866,0.9328683147230158,0.890606590817733,0.5353745236008299,0.37156918456132265
147,0.8904923785188612,0.9436590372157008,0.9326309492042186,0.8904116017326235,0.535851452293723,0.3714885167619962
148,0.8909476032366496,0.943900208304168,0.9331170530513557,0.8908678806234482,0.5347347613978652,0.3708769619257342
149,0.8907444492242543,0.9437925880320613,0.9329315211233785,0.8906635817137558,0.5352350478820606,0.3713120846839957
150,0.890975778396368,0.943915133047654,0.9330243860448042,0.890894742226788,0.534668947973201,0.37097964709695025
151,0.890889178632158,0.9438692592897382,0.9328491325856593,0.8908085907842502,0.5348799983512241,0.3710458719262393
152,0.891311620701788,0.9440930148570049,0.9331988578140298,0.8912327163486418,0.533840186690637,0.37034175070783276
153,0.8913378437479371,0.9441069027117297,0.9331649887909379,0.8912576227977298,0.5337790615791472,0.3702277565424666
154,0.891460354616737,0.9441717823662914,0.9331773605972368,0.891380363642717,0.5334777301534465,0.3698806590253912
155,0.8915614847966107,0.9442253358158802,0.9334145756768345,0.8914797031497881,0.5332337248382902,0.3695828226989272
156,0.8917508674070711,0.944325615138693,0.9334413321048651,0.8916699540685518,0.5327661039822201,0.36938719265990927
157,0.8916316767093763,0.9442625041318622,0.9333668827635098,0.891552686403826,0.53305438659938,0.3693792386097938
158,0.8918845446249655,0.944396391683581,0.9335806657639423,0.8918042921768856,0.5324356647575651,0.36902119607858974
159,0.8920923779482155,0.9445064202789818,0.9334885189517786,0.8920135217200037,0.5319206019035139,0.3686811221149972
160,0.8920358500803971,0.944476495250356,0.9337000604914449,0.8919553746479415,0.5320637932712838,0.368581168073872
161,0.8921310731785078,0.9445269044227949,0.933687704997652,0.8920512230749571,0.5318277389894691,0.36846055790512017
162,0.8922359229480941,0.9445824066475597,0.9337444767272138,0.8921577507663265,0.5315652609563905,0.36844844149389966
163,0.8926892446111994,0.9448223349451481,0.9339412465460362,0.892613014660693,0.5304420535825282,0.36751292492235976
164,0.8928148167694836,0.9448887853972469,0.9338857863844481,0.8927386698284163,0.5301316235323761,0.36743325015581446
165,0.8927236078709475,0.944840519807946,0.9340178584598119,0.8926453028740926,0.5303623031650817,0.3674328719296167
166,0.8927378807408314,0.9448480728354336,0.9339227148596853,0.8926586494151643,0.5303293343129102,0.3671251335599841
167,0.8927063401905424,0.9448313818827907,0.93398093367333,0.8926282851176203,0.5304043377434751,0.3671748579916443
168,0.8930491632614342,0.9450127847079298,0.9341239043448564,0.8929712572328792,0.529556538115989,0.36653383507866005
169,0.8929844682064815,0.9449785543632608,0.9341099727106412,0.8929052755422021,0.5297197449858809,0.3667347973651961
170,0.8930734486630467,0.9450256338655839,0.9341548994913582,0.8929941320919369,0.5294999450075699,0.3665088987378395
